manufacturer,model,generation_country,generation_name,generation_url,generation_img_url,generation_date_start,generation_date_end,generation_body,engine_volume,engine_hp,fuel_type,transmission_type,drive,feature
Subaru,Legacy,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1998_549/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424304.jpg,1998,2001,Универсал,2.0,155,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1998_549/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424304.jpg,1998,2001,Универсал,2.0,155,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1998_549/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424304.jpg,1998,2001,Универсал,2.0,260,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1998_549/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424304.jpg,1998,2001,Универсал,2.0,280,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1998_549/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424304.jpg,1998,2001,Универсал,2.5,167,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,1.8,120,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,1.8,120,бензин,АКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,1.8,120,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,125,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,135,бензин,МКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,135,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,135,бензин,АКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,135,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,155,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,155,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,260,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,260,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.0,280,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4376/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424219.jpg,1996,1998,Универсал,2.5,175,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,1.8,120,бензин,МКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,1.8,120,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,1.8,120,бензин,АКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,1.8,120,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,135,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,135,бензин,АКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,135,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,155,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,155,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,260,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.0,280,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,"2 поколение, рестайлинг",https://www.drom.ru/catalog/subaru/legacy/g_1996_4375/,https://s.auto.drom.ru/i24208/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_708041.jpg,1996,1998,Седан,2.5,175,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,1.8,115,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,1.8,115,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,2.0,125,бензин,МКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,2.0,125,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,2.0,125,бензин,АКПП,передний привод,
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,2.0,125,бензин,АКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,2.0,150,бензин,МКПП,полный привод (4WD),
Subaru,Legacy,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/subaru/legacy/g_1993_548/,https://s.auto.drom.ru/i24195/c/photos/fullsize/subaru/legacy/gen473_subaru_legacy_424221.jpg,1993,1996,Универсал,2.0,150,бензин,АКПП,полный привод (4WD),
